Id,Photos,Age,City_id,City,Status,Profile_entries
179898014,6,,282,Минск,Fucking real deal,5
180694647,1,,,,,345
181332837,27,,282,Минск,,21
182445036,1,21,,,Инст : go_cry_more,0
183653046,7,19,,,💞,270
184129013,23,21,6216,Калинковичи,,6
187837017,3,27,282,Минск,Tranquilla,359
193412813,4,18,,,Потому что я так просил,71
193905953,8,,,,русская toska,12
195547081,13,26,375,Мозырь,Моя мама ангел 👼,23
196721024,6,,,,† † †,3
212270866,1,21,,,,1
214177975,5,,,,,4
220108309,16,21,,,,20
220821014,4,20,392,Гомель,Душу на шнурок и на горло.,17
221662541,10,,,,,6
223333211,28,,282,Минск,,65
229839765,2,,282,Минск,😔,1
230525486,29,,6216,Калинковичи,,14
255448888,38,22,282,Минск,"get busy living, or get busy dying",166
260201864,1,47,6216,Калинковичи,,3
278029358,27,20,6216,Калинковичи,,4
278934734,4,,,,Fear is stronger than love.,2
279055012,5,,,,,7
280797430,12,18,282,Минск,😷,30
282927562,45,,282,Минск,мартовский котик,5
301649268,51,20,1516469,Worcester,(⊃｡•́‿•̀｡)⊃✿✿✿✿,34
302182842,29,19,2,Санкт-Петербург,Я останусь с улыбокой если лягу под землю,343
320811315,12,,4183,Stuttgart,Артист,10
334704020,3,,,,,6
368760507,3,,282,Минск,"Аренда столов для Beer Pong, а также проведение игр под ключ.",928
377109633,4,,6216,Калинковичи,,54
422733124,1,30,,,,3
488548737,1,22,,,,1
101420650,26,,,,,79
117972018,6,,,,,1
147141787,12,,282,Минск,,199
150563396,56,,282,Минск,,635
153628652,20,,282,Минск,,56
155773338,20,22,282,Минск,Бэнгер,14
157178972,5,21,,,Только не забудь. Я ведь жду💫,8
321741553,14,,282,Минск,📌Открыта запись на Июль - Август. Для записи обращайтесь лс. Минск,1163
341475151,3,21,282,Минск,,0
105931638,4,22,282,Минск,,14
106792254,11,,375,Мозырь,,46
128897931,41,,,,,51
131803187,13,,282,Минск,,35
136329300,11,,282,Минск,,157
136658623,8,,244,Витебск,"На первый взгляд покажется что я еб***тый, а потом я вам это ещё и докажу)",2
136704763,87,,282,Минск,,30
136904240,3,21,282,Минск,,9
137014173,44,,392,Гомель,,1323
137195511,27,22,282,Минск,,84
137687840,2,,458,Berlin,через тернии к звёздам,2
138060741,7,23,282,Минск,,0
138675650,7,,,,,16
138908954,7,22,375,Мозырь,,1
139399731,42,41,375,Мозырь,,95
143181717,5,21,282,Минск,,0
143576516,14,,,,"каму мы патрэбныя, калi не сабе..",9
149195896,19,,375,Мозырь,,7
150264094,62,,282,Минск,No more.,5819
150469093,7,20,282,Минск,Прокуратура заболела,8
151498949,3,22,,,,0
151733213,0,21,1233,Орша,,456
157823284,14,21,49,Екатеринбург,,37
158753592,1,,,,,5
158877868,5,14,,,,3
159880524,2,22,282,Минск,,290
160979049,17,,282,Минск,,816
162480443,14,,282,Минск,,1
163226833,11,22,375,Мозырь,,8
167060030,7,21,375,Мозырь,suum sique,7
169888520,6,22,282,Минск,Ритуализация потребления спирта - последнее прибежище настоящего маргинала,6
170130092,4,,6238,Воложин,,5
173339167,12,,282,Минск,,996
187002934,17,,6622,Малорита,—  цените моменты💫,14
192208621,14,21,281,Брест,,9
195212244,1,,,,навсегда.,1
197266614,2,,467,Могилёв,Бедность духа – вот это настоящая бедность.,54
201516270,49,25,282,Минск,,82
231752795,4,20,282,Минск,снова в ськилу🤕,13
250790217,2,,,,"Чешу голову, вспоминаю волосы",5
332383802,2,,282,Минск,,2
371896125,3,20,,,😈😈😈,2
379657116,5,20,282,Минск,,12
388527135,79,,375,Мозырь,💙02.02.2020💙	black_girl_23092003,400
404798715,5,42,,,,421
548629801,4,,375,Мозырь,"Зря вы, люди, меня судите!	Нефиг обо мне морочиться...	Всё прекрасней, чем вы думаете...	И не так хреново, как вам хочется!",26
19483352,9,27,282,Минск,Знаю секреты крутых фото.🤘🏻 Со мной Вам не придется позировать. 🙅‍♂,63
23200950,34,26,282,Минск,,53
45582892,19,24,282,Минск,(Insta: ya_nadzeya) Minsk,4950
46745970,7,42,1364,Вилейка,,3
47796367,34,,282,Минск,,850
68157215,3,,282,Минск,https://www.instagram.com/marina_gorbach_mua/,941
80030780,111,22,282,Минск,😇,1331
80069063,17,,,,один не верный шаг - и все потеряно,1
83684992,11,,282,Минск,here and now💫,50
85563626,19,22,282,Минск,mne ploho,9
93026947,16,21,282,Минск,,113
98783015,7,21,282,Минск,,49
104218252,1,,282,Минск,,5
132222089,36,,,,,52
134694077,8,,1364,Вилейка,,24
135327564,2,,,,,3
136439157,9,,,,,2
138896323,10,21,282,Минск,,13
142335896,8,21,649,Гродно,,3
143015721,47,,282,Минск,instagram: rossolite,140
144837043,82,,282,Минск,А в душе что у меня?,35
152051966,17,,649,Гродно,Rolling Stone,142
154391466,3,,282,Минск,,0
181687370,8,20,282,Минск,I wanna sing,113
191819168,19,21,282,Минск,,49
198569768,28,,282,Минск,только слово меня окрыляет и возносит над самим собой,50
211538043,20,22,1364,Вилейка,,26
211726003,22,,,,,5510
211998251,4,,282,Минск,inst. pavlovatat01,9
220914050,9,22,282,Минск,F,4
223936903,0,,,,,7
271535155,1,,282,Минск,Photographer | TFP only,71
292797587,7,22,282,Минск,,0
328000894,42,21,282,Минск,Рабочий аккаунт @harbuz_photography,283
333109211,1,,649,Гродно,,1
358007498,16,,,,подустала,24
370304727,8,,1364,Вилейка,пиу пау,6
395950525,48,,282,Минск,Моего демона потерян след.,93
400300124,5,,,,,12
403553176,29,24,,,instagram: chris_photo_minsk ❤,211
438035949,47,22,282,Минск,,9
478628204,5,,282,Минск,,5
34699674,1,,,,✋,1
36278292,11,58,649,Гродно,,154
38368130,6,,,,,12
49544877,0,,2917,Хмельницкий,,125
52765322,1,,2,Санкт-Петербург,I'll bite your soul,3
53482069,3,23,282,Минск,,27
63726288,1,,,,,0
66156202,2,,282,Минск,https://instagram.com/kssavi 🦉,5
90729438,2,,282,Минск,😇,5
95547540,9,21,1922897,Warszawa,"“Your time is limited, so don’t waste it living someone else’s life.” (c) Steve Jobs",16
108778177,17,,,,Monkey 🙈🙉🙊,5
115700192,8,,282,Минск,12,16
132749023,5,25,314,Киев,,8
133175270,11,,,,,7
136431276,17,,,,FML,15
136476612,3,,282,Минск,,218
136557084,3,23,,,,7108
136686236,0,,,,,3
136904240,3,21,282,Минск,,9
138349378,18,24,282,Минск,,6
139429291,14,,282,Минск,,50
139585436,4,19,,,,5
140130584,23,21,282,Минск,Ты просто будь настойчив и верь в свою мечту,70
140458105,10,22,649,Гродно,http://instagram.com/trees_dj,11
140555308,33,,282,Минск,,201
140691206,13,108,649,Гродно,,64
141067004,129,,649,Гродно,,0
143842399,7,21,375,Мозырь,,1182
144015391,41,,1057,Львов,Волк говно не скажет - волк его покажет!,580
144554929,3,21,649,Гродно,,3
144967261,18,,649,Гродно,,726
151673439,19,,2064,Слуцк,"Waste not, want not",2009
152083213,23,,,,🤞🏻🍀,19
154768021,1,,244,Витебск,,3
155471396,7,,,,,2
157537131,53,21,7076,Жодино,,58
157622463,14,,282,Минск,instagram: vozovchan,10
160981342,10,21,,,,0
162068894,6,,649,Гродно,After all this time?- Always...,20
162920452,8,,282,Минск,,19
163001118,69,,282,Минск,,6
163527672,2,22,649,Гродно,,3
163938656,4,,282,Минск,Приходи ко мне вечером.,10
165232708,6,22,282,Минск,👨,6
165406360,4,,649,Гродно,Маклауд | Гродно,7
165539066,5,,649,Гродно,✈XII🚀,2
165814748,4,,649,Гродно,inst: @keyzer_11,1
165842269,0,,,,,0
165852519,6,,,,The virtue of the less brilliant.,1
168728539,11,21,282,Минск,,17
168840115,2,,2738,Бердичев,,182
175608922,2,,,,,1385
179176199,24,,649,Гродно,Верните время назад,68
185646337,10,51,282,Минск,,100
189837806,7,21,,,,43
200459281,42,22,1503393,Рея,,160
201254120,2,23,282,Минск,,1
201847495,8,,,,,7
201944406,4,20,,,,2
202248814,1,,,,Майская девочка🌼✨,9
230598493,4,,649,Гродно,أفضل الأيام لا يزال متقدما,8
237685625,14,,282,Минск,... #2020звёзды в лужах♡♾,8
268812450,1,,,,,0
275633202,0,22,649,Гродно,,1
278264434,34,20,649,Гродно,//qn👑 2020🖤Թագուհի,18
286146311,8,22,4603,Иваново,+375333309912,42
290857249,1,21,,,,27
332017720,2,,2738,Бердичев,,9
333109211,1,,649,Гродно,,1
334694518,38,27,282,Минск,"ЖГИ РЕЗИНУ, А НЕ ДУШУ.",225
343283622,2,,,,,0
346183645,1,,,,,4
364098605,2,,,,,13
364663528,7,22,,,,16
369860181,6,21,649,Гродно,,10
370219345,2,41,,,,9
379987990,0,25,282,Минск,,0
386789848,20,23,,,,3
482744331,0,,,,,1
484734087,2,,282,Минск,,2
80030780,111,22,282,Минск,😇,1331
87844826,20,,,,"07.09.15 | Мне панк, я по*уй",29
158378223,5,,,,,8
159220150,14,19,6276,Дзержинск,двигаюсь без повода,9
197542007,4,,,,Человек не должен впадать в крайности. ©Аристотель,2
215749128,27,34,,,,158
217025096,4,,6276,Дзержинск,@korean_chmo zzZ,3
223936903,0,,,,,7
284098957,7,22,1958094,Sveg,"«Я очень горжусь тем, что создал вещи, которые возможно поднимают людям настроение» — Стэн Ли",500
301578164,1,,,,,4
310593987,2,,6276,Дзержинск,,3
310768084,3,,30,Благовещенск,У нАс КоГДа в шКолеЕ....КАК БЫ :):,57
334897410,12,79,,,"выжечь на сердце железом раскаленным четыре горячих слова ""хочу быть всегда влюбленным""",30
337396450,3,,,,This is the beginning of the end,1
363799565,34,58,699,Sydney,,69
44826162,7,21,282,Минск,,57
46273138,17,,,,,28
58057732,5,,282,Минск,|4000|,10
59045275,8,21,282,Минск,,11
69504867,3,21,282,Минск,,0
78964131,22,,,,,12
80030780,111,22,282,Минск,😇,1331
80069063,17,,,,один не верный шаг - и все потеряно,1
104511421,14,22,,,,16
106055752,7,23,282,Минск,,0
115163719,7,,282,Минск,,0
115185330,2,22,6276,Дзержинск,"Самое страшное и прекрасное это то , что в наших руках",2
119591131,5,,6276,Дзержинск,,12
119950286,9,22,6276,Дзержинск,,1846
123611061,31,,282,Минск,,12
132222089,36,,,,,52
133116400,15,,,,,60
136743462,1,22,5062,Сморгонь,,0
136752733,68,23,6276,Дзержинск,"Свою жизнь надо устраивать до тех пор, пока жизнь не начнёт устраивать тебя.",436
136860695,13,,,,мой космос,4
137315483,5,,,,miss me or deliver?,8
137517648,7,,,,,5
139736172,4,,,,,835
139853922,35,,,,мой космос,29
144924294,3,,,,,3
146183494,1,,,,whatever,0
153613755,17,,282,Минск,Inst: @zhiznulya 💛,25
154439900,39,,282,Минск,"Хочу ли я переписать все в иммутабельные типы данных? Боже, да, конечно! Почему я не должен этого хотеть?",52
154563111,12,22,,,,0
155067692,12,,,,❤️✊🏽✌🏽,13
155219221,11,,6276,Дзержинск,👑,8
160876777,12,,282,Минск,,135
162628645,11,,6276,Дзержинск,,24
171228248,79,24,282,Минск,❤❤❤🙏,717
172957642,5,20,,,,6
173088700,7,,1107,Бобруйск,,0
173339167,12,,282,Минск,,996
175294631,2,22,,,,0
183110382,1,22,,,No Game No live,4
184199987,2,18,6276,Дзержинск,🧟‍♂️,4
193669233,13,,6276,Дзержинск,До луны и обратно 💫,6
201484827,10,,,,,5
202840714,6,21,6276,Дзержинск,,15
203867986,3,,,,-100%,7
207669602,2,,,,,2
210268394,3,22,282,Минск,,1
214177975,5,,,,,4
215749128,27,34,,,,158
221651172,3,,282,Минск,𝓬𝓱𝓸𝓬𝓸𝓵𝓪𝓽𝓮 𝓹𝓻𝓲𝓷𝓬𝓮𝓼𝓼 🍫💃🏽,1
245670357,6,22,282,Минск,,5
255026942,43,20,,,,5
255448888,38,22,282,Минск,"get busy living, or get busy dying",166
261688529,4,14,282,Минск,,85
264156769,400,28,6276,Дзержинск,🌙,5080
324553850,11,,,,INST: _zhenya.shbn_🖤,1
333109211,1,,649,Гродно,,1
368737745,3,,282,Минск,,1
382342230,2,,282,Минск,,2
405934192,12,,282,Минск,,8
409514958,4,22,,,,13
449778711,4,18,282,Минск,,4
458720395,8,25,,,,277
461793522,14,19,,,,16
482899670,12,20,282,Минск,🍃,17
588915956,1,25,282,Минск,1глава start,2
28371609,25,,282,Минск,,129
63221141,22,,2,Санкт-Петербург,,148
63310201,10,,282,Минск,"Чем больше сделаешь сегодня, тем больше завтра исправлять",2753
73676632,5,22,282,Минск,Взломаю твой вк,1
76947876,15,,282,Минск,,17
80069063,17,,,,один не верный шаг - и все потеряно,1
97892456,8,,282,Минск,,3
105135187,5,,282,Минск,"Чувак, эта вечеринка отстой. Я, бля, ненавижу этих людей",16
105649630,10,,282,Минск,quae amas in suo lecto decubuit,12
106756816,13,,282,Минск,"быть, а не казаться",216
107073864,6,,282,Минск,,264
108836964,4,22,,,ДВИ ЖЕНИЕ,22
110866555,2,,282,Минск,,1085
112483795,42,,,,9.02 per aspera ad astra,8
112707818,20,,282,Минск,,40
120422570,11,,282,Минск,,1
120760712,4,,2064,Слуцк,,12
135331188,57,23,2064,Слуцк,Kill Em With Kindness,68
136099252,103,22,2064,Слуцк,"Всё что остаётся у дьявола, остаётся у дьявола",1001
136726124,10,,,,///,23
136961189,11,22,2064,Слуцк,,295
138159741,8,,282,Минск,,13
145561967,17,22,282,Минск,"Главное – помните, что вы сами решаете, достигнуть своей цели или нет, а поэтому вам не о чем беспокоиться.",595
146263775,64,,13079,Клецк,,106
146354333,63,,282,Минск,,84
147496429,0,23,1233,Орша,,799
147814284,7,,282,Минск,inst: 1403.barber💈,13
148914433,26,23,282,Минск,,37
149049856,10,21,282,Минск,,2
150738648,8,23,282,Минск,,4
177821503,10,,,,,349
177937578,0,,,,,2
178351945,11,,375,Мозырь,Sippinteainyohood,692
201584512,4,,,,,1
210268394,3,22,282,Минск,,1
303620701,2,25,282,Минск,,489
319936620,1,,282,Минск,,5
332682294,13,18,282,Минск,"Жизнь такая весёлая, что у меня истерика.",4
336949614,56,,282,Минск,"Неудачник ушёл и унёс всё, что дал мне...я увяз в болотной тине",284
485090228,23,,282,Минск,"Я хочу любить тебя всю твою жизнь, а еще я хочу, чтоб ты сдохла (с)",200
75689495,1,20,,,,8
80069063,17,,,,один не верный шаг - и все потеряно,1
83323472,21,30,6389,Мосты,,2
87214297,9,25,649,Гродно,Panda 🐼,4
87826283,2,29,649,Гродно,РЕМОНТ~СКУПКА~ГРОДНО телефонов.НОУТБУКОВ.компьютеров MTS 8 (033) 6 888 616,997
90140589,40,29,649,Гродно,,478
92326109,7,22,,,🌓🌔🌕🌖🌗,8
108677631,23,26,281,Брест,,81
110910215,4,,282,Минск,,7
116717942,26,,282,Минск,На пути к мечте!☝,2081
116913023,6,,649,Гродно,,3
121206974,5,21,282,Минск,⚪❤️⚪,3233
123627334,3,21,282,Минск,"ну что, бойцы",92
125443247,22,,282,Минск,,30
125942459,3,,,,vice versa 🤘,1
133495443,9,,1602042,Большие Озерки,Virum qui amisit per fallacias,72
136231160,10,20,282,Минск,,12
136373827,7,,2202278,Kraków,,44
138613338,19,21,282,Минск,Я не памру,28
138722164,5,20,282,Минск,,1
139371159,32,,282,Минск,It Can't Rain All The Time...,4
140394084,2,,282,Минск,,1
140657480,7,20,1107,Бобруйск,,6
143181717,5,21,282,Минск,,0
143466598,8,,1517097,Кличев,🖤,12
143893192,3,,119,Ростов-на-Дону,,246
144936954,2,,,,сколько тебя в тебе,2761
145160763,0,,,,,0
147099165,5,23,282,Минск,⛅,49
148039686,7,,,,What's right is in the eyes of the beholder,43
149065158,7,,282,Минск,,3
149186728,3,,,,,13
156025060,4,,,,<— Бездарность,3
156218790,27,20,649,Гродно,,31
159543324,11,,,,,4
160111635,16,22,282,Минск,,6
164512433,1,,282,Минск,,10
166029050,16,20,282,Минск,🙊,3
167495717,14,,,,"Cogito, ergo sum",52
168265486,1,,,,,0
168949426,4,,,,,2
169235495,16,,,,instagram: mrs_alyaaa:❣️🐰,4
169535044,4,,282,Минск,,11
169648350,0,,,,,0
169915056,4,,,,,3
170027614,11,20,282,Минск,"я потешная🙈 по жизни почти колобок, ""почти"" - т.к. лисы у меня нет, активно практикую свой уход. а там, где есть уход, есть и приход.",343
170133947,2,19,,,,2
170647410,9,20,1113,Лида,Привет. Йа Дима,7
177576491,2,,1951986,München,333,8
177623778,11,,1374,Столин,🖤,4
181831952,47,20,282,Минск,,201
183708967,2,,,,,3
215004775,1,,282,Минск,"Ты должен быть сильным, иначе зачем тебе быть?",3
217811165,1,18,282,Минск,😼,1
271738823,3,,,,,8
288323850,5,,,,,4
302268711,3,,,,,6
305590892,12,,,,inst: milo4ka.v🕊,2
305876919,13,,,,,1
311279975,2,,5122050,Fagatogo,",;̥̖̭͕͔̝͇̞̠̰͐̿̆ͣ̈͟͡;̵̸̻̓̐͆̾ͭ̈́ͫ̈́́͜͞f",5
351660435,11,,,,Roie mo rider,28
353914289,1,,,,,0
418495281,2,,282,Минск,Discord: Dispro#9689,166
436270364,0,103,,,,1
535031950,3,,282,Минск,,1
561293124,0,15,,,,0
584557389,6,,,,💗🐻💗,61
24723883,55,,281,Брест,"Глаза закрываю, смеюсь и мечтаю, куда-то лечу. Весь мир на ладони, никто не догонит, все так как хочу...)))",1838
25704365,11,,281,Брест,Следуй за мечтой!,473
133035719,46,,20760,Ляховичи,"снимаюсь в фильме""подводная лодка в пустыне 2""",431
134257492,10,22,281,Брест,,0
134281104,12,,281,Брест,Перемен требуют наши сердца...,115
134371703,0,,,,,2
135302499,15,24,281,Брест,,122
141554227,3,20,,,,1
141969347,2,,,,,3
143393071,6,22,282,Минск,,1
143741922,1,,1600505,Линово,👌,1209
143910051,1,34,281,Брест,,158
144723224,31,,,,,617
145172834,6,,,,instgram: daniil_bratelnik,10
145742615,4,46,20760,Ляховичи,,63
146623886,3,,281,Брест,,4
151510979,3,,,,,40
151805230,2,,,,,1
153628652,20,,282,Минск,,56
154387378,4,,20760,Ляховичи,"Жизнь говно, но мы с лопатой!",40
155352386,2,21,,,люблю сидеть на склоне,11
162336552,1,21,5975,Жабинка,,0
165726314,0,19,,,живи на полную! 😉,0
174563656,8,23,20760,Ляховичи,8D,7
175089372,10,,538,Барановичи,продолжай сиять✨,5
186066254,4,,282,Минск,🔝🔝🔝,4
187118350,1,20,281,Брест,,0
188725248,2,21,281,Брест,,0
190079331,2,19,14380,Ивацевичи,,0
193179080,5,,538,Барановичи,СИЛА МОМЕНТА ✖,3
211808424,2,,282,Минск,,4
213891749,5,,281,Брест,,18
216034089,8,20,,,"Лучше быть странным, чем скучным. Главное не профукать жизнь",80
221306307,4,25,281,Брест,...,25
231621930,6,,281,Брест,,2
325617467,3,,7333,Лунинец,БрГТУ,536
326680296,11,,2722592,Nuuk,Aquĭla non captat muscas,15
420378605,1,,281,Брест,🙃,7
427325696,2,32,,,,16
439676475,4,,,,,7
459191227,15,25,538,Барановичи,,20
530714533,1,20,536,Павлодар,🎶,36
59045275,8,21,282,Минск,,11
71322824,23,,282,Минск,,38
77497901,21,,1517097,Кличев,,0
80030780,111,22,282,Минск,😇,1331
90079236,3,,282,Минск,"Графический и визуальный дизайн	Нужен логотип, фирменный стиль, брендбук?	pasha.mark1277@gmail.com	WhatsApp/Telegram: +380992063981",15
92767422,1,,,,,0
102049881,11,,1517097,Кличев,Никогда не возлагай на людей больших надежд-не оправдают,6
102558729,4,21,,,,4
126604688,6,21,282,Минск,,30
130585080,2,,12987,Копыль,9. We waste a lot of time crying over wasted time,47
130629743,0,,,,,1
134692834,10,,282,Минск,,2
135543425,4,31,282,Минск,,86
137467036,39,24,282,Минск,,162
137631689,8,23,649,Гродно,,23
138834253,6,,1517097,Кличев,,12
140064110,1,,,,,0
141953505,1,,282,Минск,,0
142438191,4,,1601657,Бабичи,,1
144626630,2,,,,,2
145183717,12,24,1107,Бобруйск,Такого уже никогда не будет.	Теперь нет (2),5
145932574,1,,375,Мозырь,,0
146221563,3,,6276,Дзержинск,,48
151106370,11,21,467,Могилёв,DEJA VU,3397
151673439,19,,2064,Слуцк,"Waste not, want not",2009
153534482,13,,1517097,Кличев,,7
156152680,4,20,467,Могилёв,мммм.хуета,20
174819135,37,,1517097,Кличев,,1
174904223,3,22,282,Минск,,1
175294631,2,22,,,,0
179898014,6,,282,Минск,Fucking real deal,5
180139210,10,,,,"Все говорят — будь проще и люди к тебе потянутся. - Я лучше останусь собой, и посмотрю кто со мной останется…",1
185169801,3,,392,Гомель,,16
192044340,21,23,282,Минск,"Женщина по имени ""Мечта""💋💋❤❤❤",50
204989621,3,,,,,11
261688529,4,14,282,Минск,,85
270906967,3,,1107,Бобруйск,здесь и сейчас,0
493629755,2,118,4092180,Kaduna,,2
547464387,3,,,,Жыве Беларусь✌️❤️✊,10
58734609,10,25,282,Минск,,30
73043417,2,,,,You're breathtaking,2
75545247,20,,282,Минск,,1841
80069063,17,,,,один не верный шаг - и все потеряно,1
84087617,14,,282,Минск,,20
90529121,1,,282,Минск,All are replaceble,4
90966144,19,23,282,Минск,,49
134863996,11,,282,Минск,,715
142078907,4,,282,Минск,историю пишут победители,32
144015391,41,,1057,Львов,Волк говно не скажет - волк его покажет!,580
144145883,7,,1107,Бобруйск,a.kastr,6
144757728,9,,,,,3
162729228,9,,,,💋,9
162847214,4,,,,IDM,2
171684259,1,,1017,Chicago,,2
172464966,2,,282,Минск,рискуйте.,23
174174276,5,,,,,0
175294631,2,22,,,,0
178343451,4,,,,,2
178351945,11,,375,Мозырь,Sippinteainyohood,692
180694647,1,,,,,345
204961490,2,,,,,1
210268394,3,22,282,Минск,,1
223936903,0,,,,,7
237320647,1,,,,,2
240920957,2,21,,,,1
245801275,66,,1581,Полтава,Вопросы по рекламе к нему https://vk.com/lortie,2636
250675739,8,,1107,Бобруйск,,12
277451006,6,18,87,Мурманск,,2
287793168,4,,,,,28
292797587,7,22,282,Минск,,0
295216534,4,,,,Вот так и живём,0
502592734,2,20,,,,1
502811256,1,,,,,4
132189363,1,20,282,Минск,🖕,20
134506929,5,,,,,2
136940086,35,,,,There's something about you,38
139866553,4,,,,,0
139873537,18,19,282,Минск,"вопросы о природе, погоде, и прочей теме слишком ламповые, для данной стадии беседы, пока еще время просто шуток и бравад о религии.",25
142708829,12,,,,,1
143516794,1,,,,,4
147346352,31,19,282,Минск,🐍,15
148162415,9,20,1506,Жлобин,_vikofka_,0
148908888,32,,,,,78
149252308,9,,392,Гомель,248🧸,2
158124679,6,19,282,Минск,inst: violetta_shevchuk_,8
159207553,2,,282,Минск,,0
160661269,3,19,282,Минск,"In the distance there is only a bad connection, nothing more...",3
166031276,5,,,,Unlimited,3
169342059,17,20,282,Минск,,289
174765052,3,,,,,1
175207692,3,,,,,6
175294631,2,22,,,,0
182238189,12,,282,Минск,"Пуля - дура, Алёна - Баранцевич.",14
186545981,0,21,1506,Жлобин,,0
189770999,2,,282,Минск,,1
189880541,14,,1506,Жлобин,vladilyinov,13
190306326,13,,282,Минск,Need more humanity,35
194765892,51,24,1506,Жлобин,,1215
196893577,1,22,1506,Жлобин,inst: fuckin9_princess,64
201518906,10,21,282,Минск,,10
205851859,1,,2262,Светлогорск,,1
206315942,9,19,375,Мозырь,,10
207769179,9,20,1506,Жлобин,,16
214469566,16,,,,,33
215177615,43,19,1506,Жлобин,ПомНю когжа мы были малыми а сечас злые и не добрые...😈😈😈,663
215522379,13,,282,Минск,,18
229411319,2,20,,,,2
241564115,4,20,1506,Жлобин,,6
338514888,2,,282,Минск,,1
355725108,16,19,282,Минск,Сделал гадость - сердцу радость.	#blahazavr,5711
367874545,10,20,1506,Жлобин,,93
372634856,3,,282,Минск,,3
373107086,3,,282,Минск,,3
375684478,1,,,,,10
379357660,6,21,2722667,Yamoussoukro,мужикам свойственно сдуваться,7
431401497,1,20,282,Минск,"""Последний раз, когда базой управляла женщина, местные убили парня""",1
504903081,3,20,282,Минск,"Бабуль, пожарь кобачок! 🍆	🐺🐺🐺",0
525463315,3,20,354,Анапа,,2
561664601,4,,1506,Жлобин,,14
7031401,6,,1,Москва,,185
18312077,2,,282,Минск,Do. Be. Live.,1784
22843171,20,30,282,Минск,Обучаю Алхимии Дизайна,1465
29474475,36,,282,Минск,Все лучшее еще впереди :),1438
81980114,7,,282,Минск,,14
84589978,4,,282,Минск,Memento mori,4
90250898,16,,282,Минск,,400
91939142,7,,282,Минск,💰💎💰,11
95852141,3,,282,Минск,,0
112602653,8,20,,,,7
115266346,12,,282,Минск,Updates 2.0,1021
120994308,50,,282,Минск,Мы скорей дойдем до ручки чем до сути,172
121925619,2,,282,Минск,,4
123192830,4,,282,Минск,,368
129658292,3,,282,Минск,,5
130928564,6,,282,Минск,,19
132424351,3,,282,Минск,,12
132501286,0,21,282,Минск,,0
132978703,35,,,,,55
133333950,10,20,,,Разбуры турмы муры,151
133716804,1,25,282,Минск,,806
133731799,3,21,,,,4
133948000,9,23,282,Минск,Репетитор по жизни,34
137329837,9,,282,Минск,Твои глаза горят,2
137784128,28,21,282,Минск,,56
139038094,41,,282,Минск,,18
139082615,14,,282,Минск,"Ты,главное,не перегорай",15
145098740,69,,282,Минск,"Однажды рискнув, можно остаться счастливым на всю жизнь.",5030
145152933,3,,,,color: #000;,93
151238855,6,,,,Слепо следую за истиной 🙏🏻,1
152659738,14,,282,Минск,зайка,112
153307327,7,,282,Минск,inst: maksim_ska	Самый большой риск в жизни человека это не рисковать.,18
153539370,2,118,282,Минск,,0
154146866,25,,282,Минск,https://vk.com/gboficial,247
157155741,1,,,,,1
157378262,10,,282,Минск,YOUTUBERША:✌🎥🎬🎥,11
157681177,6,,282,Минск,Дай себе время.,2
171917977,2,,282,Минск,,5
173214680,2,,282,Минск,Я штрэк выктор дудка,9
175294631,2,22,,,,0
175545355,1,18,282,Минск,АВТОРУ СВЕТЛАЯ ПАМЯТЬ.,0
179861499,6,20,282,Минск,,39
181465721,36,,282,Минск,,100
181769430,3,23,282,Минск,,6118
182138309,5,21,,,,0
202364404,16,20,,,💕 люблю Карину Серапину 💕,135
206248996,7,21,,,цель поставлена.,11
213664136,10,,,,,1
214882292,2,46,282,Минск,,27
216712086,8,,282,Минск,,68
350001096,7,43,282,Минск,"Я бы стала лучше,но лучше уже не куда)))",23
374256045,1,,,,,69
380799175,2,,,,🇯🇵,1
422167021,6,,,,,7
433162655,10,21,1,Москва,42,0
438379405,1,21,282,Минск,,0
440305506,4,22,282,Минск,Сквозь дыру в моей голове..,6
445293658,17,,282,Минск,Вокал моё второе имя,68
471122267,4,20,282,Минск,,9
517958496,2,22,467,Могилёв,,6
602280510,1,16,,,,1
172414303,1,45,282,Минск,,24
173339167,12,,282,Минск,,996
326959730,1,,282,Минск,,4
391050995,0,48,,,,0
466894265,15,18,282,Минск,🦋🦋🦋,37
466988563,28,17,282,Минск,,46
556858849,2,19,282,Минск,,3
92767422,1,,,,,0
95183764,3,102,282,Минск,,4
132727996,1,,649,Гродно,Лучшие дни ещё впереди,72
134352258,8,22,282,Минск,,119
135578586,11,22,281,Брест,,15
136743462,1,22,5062,Сморгонь,,0
137313180,9,21,244,Витебск,"Режим ХЗ: ХЗ, что происходит, ХЗ, что будет дальше)",3446
138491003,5,,282,Минск,,3
139390017,16,22,649,Гродно,,848
139429291,14,,282,Минск,,50
140135644,1,,649,Гродно,,1
143842399,7,21,375,Мозырь,,1182
144015391,41,,1057,Львов,Волк говно не скажет - волк его покажет!,580
144379292,17,,649,Гродно,,17
144666641,43,,,,,1556
144757728,9,,,,,3
145880398,2,,649,Гродно,,505
148701171,2,22,295,London,,275
150689072,2,,649,Гродно,,27
155132164,1,22,649,Гродно,,3
155925871,8,24,282,Минск,,18
156025060,4,,,,<— Бездарность,3
157340449,0,,,,,0
157407689,0,,649,Гродно,,67
157521421,1,22,649,Гродно,zverko_ed,8
